MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
7,120,Reo Hatate,Celtic,41,JPN,27,62,LM,90,0,0,0,0,4,2,0,0,76,4,0,1,0.1,0.1,0.2,4,0,49,61,80.3,6,39,1,3,2,918,288,17,19,89.5,28,31,90.3,4,7,57.1,0.5,2,7,3,0,58,2,0,2,0,0,2,0,0,0,0,49,1,3,3,0,4,0,1,1,100.0,0,0,1,0,4,3,0,2,16,34,27,1,66.7,1,33.3,151,76,0,0,0,2,54,0,0,1,1,0,0,3,0,0,0,6,1,0,100.0
7,120,Álex Valle,Celtic,11,ESP,20,272,LB,22,0,0,0,0,0,0,0,0,32,3,0,1,0.0,0.0,0.0,2,0,20,24,83.3,0,12,1,1,0,313,198,12,15,80.0,8,9,88.9,0,0,,0.0,1,2,0,0,16,8,0,0,0,1,8,0,0,0,0,20,0,1,1,2,1,0,1,1,100.0,0,0,1,0,3,1,0,0,12,8,12,0,0.0,1,100.0,44,29,0,0,1,0,15,1,0,0,0,0,1,1,0,0,0,1,0,0,
7,120,Cedric Itten,Young Boys,9,SUI,28,26,FW,27,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.3,2,0,4,7,57.1,0,4,1,0,0,37,4,2,2,100.0,1,1,100.0,0,0,,0.1,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,2,7,4,,0,,34,10,0,0,1,0,8,2,0,1,1,0,1,0,0,0,0,0,3,0,100.0
7,120,Cheikh Niasse,Young Boys,20,SEN,25,3,DM,83,0,0,0,0,1,0,0,0,41,1,2,2,0.0,0.0,0.0,1,0,25,31,80.6,1,22,0,1,1,479,62,7,9,77.8,17,18,94.4,1,4,25.0,0.0,0,2,0,0,29,2,2,0,0,0,0,0,0,0,0,25,0,0,1,1,0,0,0,2,0.0,2,0,2,2,3,3,0,2,14,22,6,0,100.0,0,0.0,49,11,0,0,0,0,24,0,0,1,2,0,0,1,0,0,0,3,0,0,
7,120,Darian Males,Young Boys,39,SUI,23,264,RW,63,0,0,0,0,3,2,0,0,37,3,1,0,0.4,0.4,0.0,3,0,15,23,65.2,2,21,2,2,1,178,35,10,11,90.9,4,6,66.7,0,4,0.0,0.0,0,0,0,0,21,2,1,0,0,2,1,0,0,0,0,15,0,0,3,2,1,0,1,2,50.0,1,0,0,1,4,1,0,1,8,14,16,4,50.0,0,0.0,141,60,3,0,2,1,18,0,0,1,2,0,2,3,0,1,0,5,1,0,100.0
7,120,Ebrima Colley,Young Boys,11,GAM,24,356,LW,19,0,0,0,0,1,0,0,0,6,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,0,5,1,0,0,70,2,1,1,100.0,1,1,100.0,1,1,100.0,0.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,2,0,,0,,38,16,0,0,1,1,5,2,0,0,2,0,0,0,0,0,0,1,0,2,0.0
7,120,Filip Ugrinic,Young Boys,7,SUI,26,17,AM,90,0,0,0,0,0,0,1,0,44,2,0,2,0.0,0.0,0.1,6,0,25,37,67.6,3,21,1,3,2,331,103,16,19,84.2,9,9,100.0,0,6,0.0,0.2,3,3,1,1,30,7,1,0,0,5,1,4,2,1,0,25,0,3,1,2,0,0,1,2,50.0,1,0,2,0,2,2,0,0,9,17,19,4,66.7,1,33.3,124,59,0,0,0,4,22,2,0,1,1,0,5,1,0,0,0,10,0,0,
7,120,Jaouen Hadjam,Young Boys,3,ALG,21,302,LB,90,0,0,0,0,1,0,0,0,57,3,2,3,0.0,0.0,0.1,1,0,24,33,72.7,2,26,5,8,2,402,155,12,15,80.0,8,11,72.7,2,5,40.0,0.3,1,0,2,1,29,4,0,0,2,1,4,0,0,0,0,24,0,0,1,2,1,0,0,1,0.0,1,2,1,2,5,6,0,9,24,27,8,2,25.0,5,62.5,196,127,1,1,1,3,27,0,0,2,2,0,1,1,0,0,0,9,1,0,100.0
7,120,Joel Monteiro,Young Boys,77,SUI,25,170,LW,71,0,0,0,0,1,1,0,0,22,2,1,1,0.0,0.0,0.1,1,0,8,9,88.9,0,11,2,3,0,85,20,4,4,100.0,2,3,66.7,0,0,,0.2,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,1,0,1,1,100.0,0,0,1,1,3,0,0,1,4,10,8,1,0.0,2,66.7,128,86,2,1,4,0,13,5,0,0,1,0,0,2,0,0,0,2,0,1,0.0
7,120,Lewin Blum,Young Boys,27,SUI,23,194,RB,7,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,2,0,8,12,66.7,0,7,1,0,0,176,85,3,4,75.0,3,3,100.0,2,3,66.7,0.0,0,1,1,1,9,3,0,0,0,2,3,0,0,0,0,8,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,4,6,0,,0,,36,26,0,0,0,0,6,3,0,0,0,0,2,0,0,0,0,2,0,0,
7,120,Loris Benito,Young Boys,23,SUI,33,15,CB,90,0,0,0,0,0,0,1,0,57,0,0,0,0.0,0.0,0.0,0,0,45,51,88.2,3,33,1,0,0,852,356,18,19,94.7,24,24,100.0,3,8,37.5,0.0,0,5,0,0,43,8,2,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,5,0,12,40,17,0,0,,0,,184,83,0,0,0,1,33,0,0,2,0,0,0,0,0,0,1,6,0,0,
7,120,Marvin Keller,Young Boys,33,SUI,22,203,GK,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,0,0,25,44,56.8,0,25,0,0,0,729,524,3,3,100.0,12,12,100.0,10,29,34.5,0.0,0,0,0,0,36,8,6,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,28,50,2,0,0,,0,,115,68,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,120,Miguel Chaiwa,Young Boys,14,ZAM,20,229,RW,27,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,8,12,66.7,1,7,1,0,0,173,91,0,1,0.0,6,6,100.0,2,2,100.0,0.0,0,0,0,0,11,1,0,0,0,1,1,0,0,0,0,8,0,3,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,1,6,5,7,0,,0,,36,16,0,0,1,1,8,1,0,0,0,0,1,0,0,0,0,3,0,1,0.0
7,120,Mohamed Aly Camara,Young Boys,13,GUI,27,147,CB,90,0,0,0,0,0,0,1,0,44,1,2,1,0.0,0.0,0.0,2,0,32,39,82.1,4,23,0,2,2,747,210,5,5,100.0,23,25,92.0,4,8,50.0,0.0,0,3,0,0,37,2,2,0,0,1,0,0,0,0,0,32,0,0,0,1,0,0,0,1,0.0,1,1,0,2,3,2,0,7,19,25,1,0,100.0,0,0.0,110,46,0,0,0,0,28,0,0,2,0,0,1,0,0,0,0,2,0,0,
7,120,Sandro Lauper,Young Boys,30,SUI,28,89,DM,7,0,0,0,0,2,1,0,0,5,0,1,0,0.3,0.3,0.0,0,0,2,2,100.0,0,1,0,0,0,30,9,1,1,100.0,1,1,100.0,0,0,,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,1,2,2,1,,0,,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,120,Silvère Ganvoula M'Boussy,Young Boys,35,CGO,28,214,FW,63,0,0,0,0,0,0,1,0,26,1,0,0,0.0,0.0,0.0,0,0,11,15,73.3,2,10,1,2,0,176,33,6,6,100.0,5,8,62.5,0,0,,0.0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,1,1,2,50.0,1,0,0,0,1,3,0,3,3,13,11,1,0.0,2,100.0,64,17,3,0,0,0,16,1,0,0,1,0,0,1,0,0,0,1,7,9,43.8
7,120,Zachary Athekame,Young Boys,24,SUI,20,40,RB,83,0,0,0,0,0,0,0,0,46,4,2,2,0.0,0.0,0.0,1,0,24,27,88.9,0,12,0,1,0,348,67,15,16,93.8,5,7,71.4,3,3,100.0,0.0,0,0,0,0,18,9,1,0,0,2,8,0,0,0,0,24,0,0,4,4,0,0,2,2,100.0,0,0,2,2,6,5,0,2,20,13,13,0,0.0,1,100.0,72,19,2,0,3,3,17,4,0,2,0,0,2,4,0,0,0,1,0,1,0.0
7,120,Łukasz Łakomy,Young Boys,8,POL,24,4,DM,90,0,0,0,0,2,0,0,0,46,3,1,2,0.1,0.1,0.0,2,0,25,34,73.5,4,14,1,0,0,339,84,18,19,94.7,2,7,28.6,2,3,66.7,0.0,1,1,0,0,31,3,2,0,1,2,1,0,0,0,0,25,0,2,2,0,3,0,2,3,66.7,1,0,2,1,4,2,0,2,7,31,8,2,,0,,49,29,1,0,0,0,25,2,0,3,0,0,2,2,0,0,0,4,1,0,100.0
7,121,David Raya,Arsenal,22,ESP,29,129,GK,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,13,18,72.2,0,8,0,0,0,254,201,2,2,100.0,10,11,90.9,1,5,20.0,0.0,0,0,0,0,13,5,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6,18,0,0,0,,0,,22,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,
7,121,Declan Rice,Arsenal,41,ENG,26,8,LM,90,1,0,0,0,4,1,0,0,61,2,0,3,0.6,0.6,0.1,3,0,40,50,80.0,5,26,1,0,0,518,139,23,24,95.8,12,13,92.3,1,7,14.3,0.2,1,5,0,0,43,6,2,0,0,5,0,4,4,0,0,40,1,0,1,0,2,0,0,0,,0,2,1,0,2,1,0,3,9,29,24,5,,0,,132,79,0,0,0,0,40,3,0,0,0,0,5,1,0,0,0,1,3,3,50.0
7,121,Ethan Nwaneri,Arsenal,53,ENG,17,307,RW,33,0,0,0,0,0,0,0,0,18,2,0,1,0.0,0.0,0.3,1,0,7,10,70.0,1,9,2,3,2,94,42,3,4,75.0,2,3,66.7,1,1,100.0,0.3,1,0,1,1,8,2,0,0,0,1,2,0,0,0,0,7,0,2,1,2,0,0,1,1,100.0,0,0,1,0,2,0,0,1,3,5,11,1,66.7,1,33.3,81,47,1,1,0,0,8,3,0,2,0,0,1,1,0,0,0,1,0,0,
7,121,Gabriel Magalhães,Arsenal,6,BRA,27,34,CB,90,0,0,0,0,3,0,0,0,90,1,0,0,0.4,0.4,0.0,3,1,78,83,94.0,17,56,0,0,0,1218,420,38,39,97.4,37,38,97.4,3,6,50.0,0.1,0,23,0,0,83,0,0,0,0,0,0,0,0,0,0,78,0,0,1,0,1,0,0,0,,0,0,0,0,1,1,0,2,6,63,21,5,,0,,279,205,2,0,0,0,77,0,0,0,1,0,0,1,0,0,0,2,6,3,66.7
7,121,Gabriel Martinelli,Arsenal,11,BRA,23,218,LW,89,0,1,0,0,1,1,0,0,39,2,0,1,0.1,0.1,0.4,5,2,20,26,76.9,1,24,4,10,5,246,80,17,19,89.5,2,5,40.0,1,2,50.0,0.7,2,0,3,2,26,0,0,0,0,4,0,0,0,0,0,20,0,0,2,1,0,1,1,1,100.0,0,0,1,0,2,0,0,0,2,8,31,4,50.0,5,50.0,292,145,3,3,0,2,30,13,0,2,0,0,4,2,0,0,0,2,0,1,0.0
7,121,Jakub Kiwior,Arsenal,15,POL,24,342,CB,90,0,0,0,0,0,0,0,0,63,2,0,0,0.0,0.0,0.0,1,0,55,55,100.0,2,36,0,2,1,914,329,28,28,100.0,23,23,100.0,4,4,100.0,0.0,0,3,0,0,54,1,1,0,0,0,0,0,0,0,0,55,0,0,1,2,0,0,0,0,,0,0,0,0,2,3,1,2,13,50,1,0,50.0,1,50.0,129,48,0,0,0,1,47,0,0,0,0,0,0,1,0,0,0,3,1,1,50.0
7,121,Jorginho,Arsenal,20,ITA,33,33,CM,90,0,0,0,0,0,0,0,0,98,3,0,2,0.0,0.0,0.0,2,1,77,87,88.5,6,57,0,2,0,1217,364,42,47,89.4,28,31,90.3,6,7,85.7,0.5,0,8,3,0,87,0,0,2,0,0,0,0,0,0,0,77,0,1,2,2,1,0,2,2,100.0,0,0,2,0,3,2,0,3,12,55,31,1,0.0,2,100.0,245,111,0,0,0,0,72,2,0,0,1,0,0,2,0,0,0,5,1,0,100.0
7,121,Jurriën Timber,Arsenal,12,NED,23,219,RB,58,0,0,0,0,0,0,1,0,48,2,0,1,0.0,0.0,0.1,1,0,35,39,89.7,1,25,1,6,3,468,94,23,25,92.0,8,10,80.0,1,1,100.0,0.2,1,3,0,0,30,9,3,0,0,0,6,0,0,0,0,35,0,0,2,1,0,1,0,0,,0,0,1,0,2,1,0,1,8,24,17,4,50.0,2,33.3,128,75,1,0,1,1,29,2,0,1,2,0,0,2,0,0,0,2,0,0,
7,121,Kai Havertz,Arsenal,29,GER,25,225,FW,73,1,1,0,0,4,1,0,0,25,0,0,0,0.6,0.6,0.1,1,1,10,13,76.9,0,14,0,3,0,90,1,7,9,77.8,2,2,100.0,0,0,,0.2,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,22,10,0.0,3,100.0,47,14,0,0,1,0,22,8,0,1,0,1,0,0,0,0,0,0,1,3,25.0
7,121,Kieran Tierney,Arsenal,3,SCO,27,231,LB,17,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.1,2,0,14,19,73.7,2,9,0,0,0,211,97,5,6,83.3,9,11,81.8,0,1,0.0,0.0,2,1,1,0,17,2,0,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,9,8,0,,0,,44,28,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0,
7,121,Leandro Trossard,Arsenal,19,BEL,30,49,FW,17,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,1,0,0,28,0,1,2,50.0,1,1,100.0,0,0,,0.0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,2,2,2,,0,,14,6,0,1,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,
7,121,Martin Ødegaard,Arsenal,8,NOR,26,36,RM,90,1,0,0,0,2,1,0,0,63,2,0,1,0.7,0.7,0.5,7,0,47,53,88.7,11,39,2,2,0,901,312,20,21,95.2,21,23,91.3,6,7,85.7,1.1,5,3,3,0,45,8,0,1,0,8,0,7,7,0,0,47,0,2,2,0,1,1,1,2,50.0,1,0,1,0,2,1,0,0,1,28,35,2,0.0,2,100.0,274,143,6,1,2,0,46,4,0,1,2,0,8,2,0,0,0,3,0,1,0.0
7,121,Nathan Butler-Oyedeji,Arsenal,37,ENG,22,18,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,121,Oleksandr Zinchenko,Arsenal,17,UKR,28,38,LB,73,0,0,0,0,2,0,0,0,86,0,1,1,0.1,0.1,0.1,3,1,73,79,92.4,11,48,0,0,0,1119,270,38,39,97.4,29,32,90.6,4,5,80.0,0.2,1,6,4,2,73,6,0,0,0,3,6,0,0,0,0,73,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,0,3,9,39,38,2,,0,,147,63,1,0,1,0,66,9,0,0,0,0,3,0,0,0,0,3,2,1,66.7
7,121,Raheem Sterling,Arsenal,30,ENG,30,45,RW,57,0,0,0,0,0,0,1,0,29,0,0,1,0.0,0.0,0.1,2,0,16,20,80.0,1,18,2,5,2,174,31,13,15,86.7,3,4,75.0,0,0,,0.1,1,1,0,0,20,0,0,0,0,3,0,0,0,0,0,16,0,1,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,2,8,19,4,40.0,2,40.0,108,40,2,2,1,1,24,8,0,2,1,0,3,0,0,0,0,3,0,0,
7,121,Thomas Partey,Arsenal,5,GHA,31,223,RB,32,0,0,0,0,0,0,0,0,26,2,1,0,0.0,0.0,0.0,0,0,16,20,80.0,0,12,1,0,0,241,44,10,11,90.9,5,8,62.5,1,1,100.0,0.0,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,16,0,0,0,1,0,1,1,1,100.0,0,0,0,1,3,2,0,2,8,10,9,2,,0,,83,71,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,1,1,0,100.0
7,121,Arbër Hoxha,Dinamo Zagreb,11,ALB,26,108,LB,16,0,0,0,0,1,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,5,0,2,0,30,0,1,1,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,2,1,5,0,0.0,2,100.0,42,0,1,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,
7,121,Arijan Ademi,Dinamo Zagreb,5,MKD,33,238,CM,58,0,0,0,0,1,0,1,0,22,0,0,1,0.0,0.0,0.0,0,0,16,17,94.1,1,4,0,0,0,238,95,8,8,100.0,8,8,100.0,0,1,0.0,0.0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0.0,1,1,0,0,0,1,0,3,7,11,4,0,,0,,10,4,0,0,1,1,10,0,0,2,1,0,0,0,0,0,0,0,3,1,75.0
7,121,Dario Špikić,Dinamo Zagreb,77,CRO,25,306,RM,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,0,0,0,0,65,17,1,1,100.0,1,1,100.0,1,1,100.0,0.0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
7,121,Ivan Nevistić,Dinamo Zagreb,33,CRO,26,175,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,23,39,59.0,0,15,0,0,0,547,256,2,2,100.0,15,16,93.8,6,21,28.6,0.0,0,0,0,0,23,16,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,37,40,0,0,0,,0,,74,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
7,121,Josip Mišić,Dinamo Zagreb,27,CRO,30,208,CM,32,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,1,0,16,21,76.2,0,9,0,0,0,328,88,4,6,66.7,8,9,88.9,3,5,60.0,0.1,1,1,0,0,19,2,0,0,1,4,0,2,1,1,0,16,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,2,8,10,5,0,,0,,54,17,1,0,0,0,14,0,0,0,0,0,4,0,0,0,0,1,0,0,
7,121,Luka Stojkovic,Dinamo Zagreb,7,CRO,21,86,RM,74,0,0,0,0,1,0,0,0,27,5,0,0,0.0,0.0,0.0,0,0,15,17,88.2,1,12,2,0,0,217,33,10,10,100.0,2,3,66.7,2,2,100.0,0.0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,15,0,1,3,4,1,0,3,5,60.0,2,0,0,0,5,0,0,0,7,14,6,1,,0,,49,25,1,0,4,3,14,1,0,1,0,0,0,3,0,0,0,3,0,2,0.0
7,121,Lukas Kačavenda,Dinamo Zagreb,8,CRO,21,326,CM,32,0,0,0,0,0,0,1,0,16,0,0,0,0.0,0.0,0.0,1,0,10,15,66.7,2,8,1,0,0,157,33,6,7,85.7,4,5,80.0,0,0,,0.0,0,1,0,0,15,0,0,0,0,2,0,0,0,0,0,10,0,4,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,4,5,7,1,,0,,67,45,1,1,0,0,12,0,0,0,2,0,2,0,0,0,0,1,0,1,0.0
7,121,Marko Pjaca,Dinamo Zagreb,20,CRO,29,261,LM,16,0,0,0,0,1,0,0,0,7,1,1,0,0.0,0.0,0.0,2,0,2,3,66.7,0,1,0,0,0,33,11,1,1,100.0,1,1,100.0,0,0,,0.0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,100.0,0,0,0,1,2,0,0,0,0,4,3,2,,0,,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
7,121,Marko Rog,Dinamo Zagreb,30,CRO,29,187,CM,58,0,0,0,0,0,0,0,0,21,0,1,0,0.0,0.0,0.0,1,0,16,18,88.9,1,9,1,0,0,194,31,11,13,84.6,4,4,100.0,0,0,,0.0,1,1,0,0,17,1,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0.0,3,0,0,1,1,0,0,0,4,15,3,0,,0,,77,54,2,0,0,1,14,0,0,1,0,0,0,0,0,0,0,1,0,2,0.0
7,121,Martin Baturina,Dinamo Zagreb,10,CRO,21,341,"LM,RM",86,0,0,0,0,1,0,0,0,46,2,0,1,0.0,0.0,0.0,1,0,32,33,97.0,5,25,2,5,1,474,80,19,19,100.0,12,12,100.0,1,1,100.0,0.0,1,5,1,0,28,5,1,0,0,1,3,1,1,0,0,32,0,0,1,0,2,0,1,2,50.0,1,0,1,0,2,1,0,0,5,25,17,1,20.0,3,60.0,145,51,1,0,1,2,30,0,0,0,1,0,1,1,0,0,0,3,0,0,
7,121,Maxime Bernauer,Dinamo Zagreb,6,FRA,26,205,CB,90,0,0,0,0,0,0,0,0,53,1,1,5,0.0,0.0,0.0,0,0,32,43,74.4,1,35,0,0,0,655,298,12,12,100.0,16,19,84.2,4,11,36.4,0.0,0,1,0,0,41,1,1,0,1,1,0,0,0,0,0,32,1,0,1,1,0,0,1,1,100.0,0,3,2,1,2,3,0,9,33,18,2,0,,0,,220,122,1,0,0,0,39,1,0,0,1,0,1,1,0,0,0,2,0,1,0.0
7,121,Raúl Torrente,Dinamo Zagreb,4,ESP,23,133,CB,90,0,0,0,0,0,0,0,0,65,7,0,0,0.0,0.0,0.0,0,0,33,46,71.7,0,19,0,0,0,610,218,14,19,73.7,15,18,83.3,4,8,50.0,0.0,0,2,0,0,39,7,2,0,0,0,5,0,0,0,0,33,0,2,5,6,1,0,6,8,75.0,2,0,0,0,7,9,0,12,42,18,5,2,,0,,70,23,0,0,1,0,33,0,0,0,1,0,0,5,0,0,0,1,0,1,0.0
7,121,Ronaël Pierre-Gabriel,Dinamo Zagreb,18,FRA,26,223,LB,74,0,0,0,0,0,0,0,0,27,2,0,1,0.0,0.0,0.0,1,0,13,18,72.2,0,10,1,0,0,171,64,8,10,80.0,3,4,75.0,1,2,50.0,0.0,0,0,0,0,16,2,0,0,0,2,2,0,0,0,0,13,0,1,1,2,0,0,2,2,100.0,0,0,1,0,2,3,0,4,14,4,9,1,,0,,59,33,2,1,1,3,12,4,0,1,0,1,2,1,0,0,0,2,0,0,
7,121,Samy Mmaee,Dinamo Zagreb,13,MAR,28,136,CB,90,0,0,0,0,0,0,0,0,33,1,0,3,0.0,0.0,0.0,0,0,21,26,80.8,1,9,0,0,0,343,62,10,11,90.9,9,11,81.8,1,3,33.3,0.0,0,0,0,0,23,3,1,0,0,0,2,0,0,0,0,21,0,0,1,1,0,0,1,2,50.0,1,3,0,0,1,3,0,10,18,15,0,0,,0,,34,18,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,3,3,50.0
7,121,Sandro Kulenović,Dinamo Zagreb,17,CRO,25,49,FW,90,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.0,2,0,9,15,60.0,0,5,1,0,0,131,27,5,8,62.5,3,3,100.0,0,1,0.0,0.0,0,0,0,0,11,3,0,0,0,1,0,0,0,0,0,9,1,1,1,0,1,0,1,2,50.0,1,0,1,0,1,0,0,1,4,10,5,0,,0,,25,23,1,0,2,1,9,2,0,2,0,0,1,1,0,0,0,2,2,1,66.7
7,121,Stefan Ristovski,Dinamo Zagreb,22,MKD,32,345,RB,90,0,0,0,0,0,0,0,0,37,3,0,1,0.0,0.0,0.0,0,0,19,25,76.0,0,13,2,1,0,254,30,12,14,85.7,6,9,66.7,0,0,,0.0,0,1,0,0,23,2,0,0,0,0,2,0,0,0,0,19,0,1,2,3,0,0,2,4,50.0,2,0,1,0,3,5,0,5,20,11,6,0,0.0,1,100.0,133,75,1,0,1,0,20,3,0,0,1,0,0,2,0,0,0,2,3,3,50.0
7,122,Anis Hadj Moussa,Feyenoord,23,ALG,22,346,RW,82,0,0,0,0,0,0,0,0,25,2,0,0,0.0,0.0,0.0,1,0,9,15,60.0,1,14,3,5,1,158,17,4,5,80.0,3,5,60.0,1,2,50.0,0.0,0,0,0,0,14,1,0,0,1,0,0,1,0,0,0,9,0,0,1,1,0,1,1,1,100.0,0,0,0,0,2,1,0,1,7,12,9,2,20.0,3,60.0,163,67,3,0,3,2,13,1,0,0,1,0,0,1,0,0,0,7,0,1,0.0
7,122,Antoni Milambo,Feyenoord,27,NED,19,294,"RM,CM",90,0,1,0,0,0,0,0,0,19,0,1,2,0.0,0.0,0.5,1,1,8,12,66.7,1,10,0,1,1,118,45,4,6,66.7,3,3,100.0,1,1,100.0,0.1,1,0,1,0,12,0,0,0,0,1,0,0,0,0,0,8,0,2,0,0,0,0,0,1,0.0,1,1,1,1,1,3,0,1,12,4,3,0,100.0,0,0.0,40,12,0,0,1,2,11,2,0,0,1,0,1,0,0,0,0,2,0,2,0.0
7,122,Ayase Ueda,Feyenoord,9,JPN,26,134,"FW,RW",8,1,0,0,0,2,1,0,0,4,0,0,1,0.6,0.6,0.0,0,0,1,1,100.0,0,2,1,0,0,10,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,3,1,,0,,26,18,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,
