MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
1,13,Ramiz Zerrouki,Feyenoord,6.0,dz ALG,CM,26-116,45,0,0,0,0,1,0,0,0,34,0,0,2,0.1,0.1,0.0,0,0,24,28,85.7,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1,13,Santiago Giménez,Feyenoord,29.0,mx MEX,FW,23-154,90,0,0,0,0,0,0,0,0,21,1,1,0,0.0,0.0,0.0,1,0,8,12,66.7,0,11,1,4,1,0,0,1,0,0,0,0,0,0,4,1,0,100.0
1,13,Thomas Beelen,Feyenoord,3.0,nl NED,CB,23-100,90,0,0,0,0,0,0,0,0,80,1,1,1,0.0,0.0,0.0,2,0,68,75,90.7,2,56,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,100.0
1,13,Timon Wellenreuther,Feyenoord,22.0,de GER,GK,28-291,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,36,39,92.3,1,27,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,
1,13,Aleix García,Bayer Leverkusen,24.0,es ESP,AM,27-083,19,0,0,0,0,2,0,0,0,30,0,0,0,0.1,0.1,0.0,2,0,23,26,88.5,1,22,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,
1,13,Amine Adli,Bayer Leverkusen,21.0,ma MAR,AM,24-132,19,0,0,0,0,0,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,4,9,44.4,0,8,1,2,1,0,1,0,0,1,0,0,0,0,1,2,0,100.0
1,13,Edmond Tapsoba,Bayer Leverkusen,12.0,bf BFA,CB,25-230,90,0,0,0,0,0,0,0,0,64,2,2,2,0.0,0.0,0.0,2,0,44,53,83.0,1,34,0,1,1,0,1,0,0,0,1,0,0,0,5,0,2,0.0
1,13,Exequiel Palacios,Bayer Leverkusen,25.0,ar ARG,CM,25-350,10,0,0,0,0,1,0,0,0,24,0,0,1,0.0,0.0,0.0,0,0,21,22,95.5,3,14,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,
1,13,Florian Wirtz,Bayer Leverkusen,10.0,de GER,AM,21-139,71,2,0,0,0,3,2,0,0,43,3,1,1,0.9,0.9,0.1,3,0,27,31,87.1,2,26,3,1,1,0,0,0,0,0,0,0,0,0,3,1,0,100.0
1,13,Granit Xhaka,Bayer Leverkusen,34.0,ch SUI,CM,31-358,80,0,0,0,0,0,0,0,0,64,3,1,0,0.0,0.0,0.0,0,0,49,53,92.5,2,39,1,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0.0
1,13,Jeanuël Belocian,Bayer Leverkusen,44.0,fr FRA,WB,19-215,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,9,10,90.0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,13,Jeremie Frimpong,Bayer Leverkusen,30.0,nl NED,WB,23-284,90,0,1,0,0,0,0,0,0,31,1,0,1,0.0,0.0,0.6,3,1,13,22,59.1,1,18,4,2,0,0,1,1,1,2,0,0,0,0,3,0,0,
1,13,Jonathan Tah,Bayer Leverkusen,4.0,de GER,CB,28-221,90,0,0,0,0,0,0,0,0,71,1,1,0,0.0,0.0,0.0,0,0,60,62,96.8,0,48,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,
1,13,Lukáš Hrádecký,Bayer Leverkusen,1.0,fi FIN,GK,34-300,90,0,0,0,0,0,0,0,0,54,0,0,0,0.0,0.0,0.0,0,0,43,49,87.8,0,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1,13,Martin Terrier,Bayer Leverkusen,11.0,fr FRA,AM,27-199,71,0,0,0,0,0,0,0,0,27,2,1,1,0.0,0.0,0.0,1,1,13,20,65.0,1,15,2,1,1,0,0,1,0,0,1,0,0,0,5,0,2,0.0
1,13,Patrik Schick,Bayer Leverkusen,14.0,cz CZE,FW,28-239,29,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,0,0,8,9,88.9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,13,Piero Hincapié,Bayer Leverkusen,3.0,ec ECU,CB,22-254,90,0,0,0,0,0,0,0,0,87,4,1,1,0.0,0.0,0.0,0,0,69,78,88.5,6,63,0,0,0,0,0,1,0,0,3,0,0,0,3,1,0,100.0
1,13,Robert Andrich,Bayer Leverkusen,8.0,de GER,CM,29-363,90,0,1,0,0,0,0,0,0,50,4,4,1,0.0,0.0,0.2,1,1,36,38,94.7,0,16,0,0,0,0,3,0,0,0,2,0,0,0,6,0,0,
1,13,Victor Boniface,Bayer Leverkusen,22.0,ng NGA,FW,23-271,61,0,0,0,0,3,1,0,0,19,0,0,0,0.1,0.1,0.1,4,2,12,13,92.3,4,13,1,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,13,Álex Grimaldo,Bayer Leverkusen,20.0,es ESP,WB,28-365,79,1,0,0,0,2,1,0,0,54,3,1,0,0.6,0.6,0.0,1,0,40,43,93.0,4,37,2,4,3,0,0,1,0,1,3,0,0,0,2,0,1,0.0
1,14,Bruno Duarte,Red Star Belgrade,17.0,br BRA,FW,28-179,70,0,0,0,0,4,1,0,0,26,0,0,0,0.2,0.2,0.0,0,0,15,19,78.9,2,15,3,1,0,0,0,0,1,0,0,0,0,0,0,2,4,33.3
1,14,Cherif Ndiaye,Red Star Belgrade,9.0,sn SEN,FW,28-240,20,0,1,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.6,1,1,2,3,66.7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,14,Dálcio,Red Star Belgrade,22.0,gw GNB,DM,28-120,64,0,0,0,0,2,0,0,0,52,1,0,1,0.0,0.0,0.1,3,0,37,44,84.1,3,31,0,3,2,0,3,1,0,3,0,0,0,0,2,0,2,0.0
1,14,Luka Ilić,Red Star Belgrade,32.0,rs SRB,DM,25-079,9,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,14,Milson,Red Star Belgrade,27.0,ao ANG,LW,24-343,20,1,0,0,0,1,1,0,0,8,0,0,0,0.6,0.6,0.0,0,0,3,5,60.0,0,5,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,
1,14,Mirko Ivanić,Red Star Belgrade,4.0,me MNE,AM,31-006,90,0,0,0,0,2,0,0,0,50,0,0,0,0.0,0.0,0.0,3,0,29,42,69.0,10,36,2,3,2,0,0,2,0,5,0,0,0,0,3,1,1,50.0
1,14,Nasser Djiga,Red Star Belgrade,24.0,bf BFA,CB,21-309,90,0,0,0,0,0,0,0,0,72,0,0,0,0.0,0.0,0.0,0,0,50,60,83.3,4,47,2,0,0,0,0,1,0,0,0,0,0,0,6,2,1,66.7
1,14,Ognjen Mimovic,Red Star Belgrade,70.0,rs SRB,RB,20-033,26,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.1,1,0,14,16,87.5,1,15,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,
1,14,Omri Glazer,Red Star Belgrade,18.0,il ISR,GK,28-192,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,24,26,92.3,0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
1,14,Peter Olayinka,Red Star Belgrade,14.0,ng NGA,LW,28-306,70,0,0,0,0,1,0,0,0,31,3,1,1,0.0,0.0,0.0,1,0,10,18,55.6,2,23,3,4,2,0,2,2,1,2,1,0,0,0,3,1,2,33.3
1,14,Rade Krunić,Red Star Belgrade,6.0,ba BIH,DM,30-348,81,0,0,0,0,1,1,0,0,45,1,1,1,0.1,0.1,0.0,4,0,32,41,78.0,7,32,3,4,4,0,3,1,0,0,1,0,0,0,4,1,1,50.0
1,14,Seol Youngwoo,Red Star Belgrade,66.0,kr KOR,"RB,LB",25-289,90,0,0,0,0,1,0,1,0,76,2,3,0,0.0,0.0,0.1,5,0,51,68,75.0,4,46,2,4,2,0,1,2,0,7,2,0,0,0,6,0,0,
1,14,Silas Katompa,Red Star Belgrade,15.0,cd COD,RW,25-349,90,0,0,0,0,1,0,1,0,31,3,1,2,0.0,0.0,0.0,2,0,15,20,75.0,0,17,1,5,3,0,2,0,1,2,2,0,0,0,5,1,3,25.0
1,14,Timi Elšnik,Red Star Belgrade,21.0,si SVN,"LB,DM",26-143,90,0,0,0,0,1,0,0,0,91,1,0,5,0.0,0.0,0.1,6,1,65,82,79.3,17,50,5,1,1,0,0,0,0,11,1,0,0,0,8,1,1,50.0
1,14,Uroš Spajić,Red Star Belgrade,5.0,rs SRB,CB,31-219,90,0,0,0,0,0,0,0,0,64,0,3,1,0.0,0.0,0.0,1,0,53,57,93.0,0,36,0,0,0,0,1,1,0,0,0,0,0,0,5,1,1,50.0
1,14,Alexander Bah,Benfica,6.0,dk DEN,RB,26-285,36,0,0,0,0,0,0,0,0,21,1,2,1,0.0,0.0,0.0,0,0,8,11,72.7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,14,Anatolii Trubin,Benfica,1.0,ua UKR,GK,23-049,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,26,37,70.3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
1,14,António Silva,Benfica,4.0,pt POR,CB,20-325,90,0,0,0,0,0,0,0,0,39,0,1,1,0.0,0.0,0.0,0,0,19,29,65.5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
1,14,Benjamín Rollheiser,Benfica,32.0,ar ARG,AM,24-179,55,0,0,0,0,1,0,0,0,25,1,0,2,0.1,0.1,0.0,2,1,17,18,94.4,3,16,2,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0.0
1,14,Florentino Luís,Benfica,61.0,pt POR,"DM,CM",25-031,90,0,0,0,0,0,0,0,0,52,4,1,1,0.0,0.0,0.0,1,0,38,40,95.0,1,28,0,3,3,0,2,0,0,0,2,0,0,0,8,1,0,100.0
1,14,Fredrik Aursnes,Benfica,8.0,no NOR,"DM,CM",28-284,35,0,0,0,0,0,0,1,0,23,0,0,0,0.0,0.0,0.0,4,0,18,20,90.0,5,15,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
1,14,Issa Kaboré,Benfica,28.0,bf BFA,RB,23-130,54,0,0,0,0,0,0,1,0,35,2,0,2,0.0,0.0,0.0,0,0,15,25,60.0,2,16,2,3,2,0,2,0,0,2,2,0,0,0,1,3,0,100.0
1,14,Jan-Niklas Beste,Benfica,37.0,de GER,LW,25-259,3,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,14,Kerem Aktürkoğlu,Benfica,17.0,tr TUR,"LW,RW",25-334,90,1,0,0,0,3,1,0,0,35,2,1,0,0.9,0.9,0.0,2,1,18,23,78.3,1,24,2,2,0,0,0,0,0,0,2,0,0,0,4,2,1,66.7
1,14,Leandro Barreiro Martins,Benfica,18.0,lu LUX,"CM,AM",24-260,3,0,0,0,0,0,0,0,0,3,1,0,1,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
1,14,Nicolás Otamendi,Benfica,30.0,ar ARG,CB,36-220,90,0,0,0,0,0,0,0,0,61,2,3,3,0.0,0.0,0.0,0,0,40,43,93.0,2,33,0,0,0,0,0,0,0,0,2,0,0,0,3,5,2,71.4
1,14,Orkun Kökçü,Benfica,10.0,tr TUR,"DM,AM",23-265,87,1,0,0,0,2,1,0,0,60,3,0,3,0.1,0.1,0.0,2,1,36,48,75.0,2,43,3,3,1,0,0,5,0,0,1,0,0,0,4,0,0,
1,14,Vangelis Pavlidis,Benfica,14.0,gr GRE,FW,25-303,87,0,0,0,0,2,1,0,0,31,0,0,1,0.1,0.1,0.0,1,0,16,21,76.2,0,18,1,1,1,0,4,1,0,0,0,0,0,0,3,2,4,33.3
1,14,Zeki Amdouni,Benfica,7.0,ch SUI,FW,23-290,3,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
1,14,Álvaro Carreras,Benfica,3.0,es ESP,LB,21-180,90,0,0,0,0,0,0,1,0,56,2,2,1,0.0,0.0,0.1,4,0,36,49,73.5,4,33,4,0,0,0,2,0,0,5,2,0,0,0,5,0,1,0.0
1,14,Ángel Di María,Benfica,11.0,ar ARG,"RW,LW",36-218,87,0,0,0,0,1,0,0,0,46,0,1,0,0.0,0.0,0.1,3,1,24,39,61.5,9,39,6,4,1,0,0,3,1,2,0,0,0,0,6,0,0,
1,15,Ademola Lookman,Atalanta,11.0,ng NGA,AM,26-335,88,0,0,0,0,0,0,0,0,40,4,0,0,0.0,0.0,0.1,2,0,28,30,93.3,3,31,0,5,2,0,0,0,0,4,4,0,0,0,3,0,1,0.0
1,15,Berat Djimsiti,Atalanta,19.0,al ALB,CB,31-213,90,0,0,0,0,0,0,0,0,68,0,0,0,0.0,0.0,0.0,1,0,54,65,83.1,9,51,1,0,0,0,0,0,0,2,0,0,0,0,0,2,2,50.0
1,15,Charles De Ketelaere,Atalanta,17.0,be BEL,AM,23-193,59,0,0,0,0,1,0,0,0,30,1,0,0,0.0,0.0,0.0,0,0,17,22,77.3,1,24,2,0,0,0,1,0,0,1,1,0,0,0,3,1,1,50.0
1,15,Davide Zappacosta,Atalanta,77.0,it ITA,WB,32-100,69,0,0,0,0,0,0,0,0,37,0,0,2,0.0,0.0,0.0,0,0,30,35,85.7,2,26,2,0,0,0,1,0,0,4,0,0,0,0,1,1,0,100.0
1,15,Isak Hien,Atalanta,4.0,se SWE,CB,25-250,90,0,0,0,0,2,0,0,0,80,0,1,1,0.2,0.2,0.0,0,0,64,73,87.7,3,62,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,66.7
1,15,Juan Cuadrado,Atalanta,7.0,co COL,AM,36-116,31,0,0,0,0,2,0,0,0,24,1,0,1,0.1,0.1,0.0,0,0,14,17,82.4,0,15,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,0.0
1,15,Lazar Samardzic,Atalanta,24.0,rs SRB,AM,22-208,2,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,15,Marco Carnesecchi,Atalanta,29.0,it ITA,GK,24-080,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,19,40,47.5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
1,15,Mario Pašalić,Atalanta,8.0,hr CRO,"CM,WB",29-223,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,15,Marten de Roon,Atalanta,15.0,nl NED,"CM,CB",33-174,90,0,0,0,0,0,0,0,0,67,1,2,0,0.0,0.0,0.0,1,0,55,62,88.7,8,52,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,
1,15,Mateo Retegui,Atalanta,32.0,it ITA,FW,25-143,69,0,0,0,1,1,1,0,0,18,1,0,1,0.9,0.0,0.0,3,0,8,12,66.7,0,10,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,50.0
1,15,Matteo Ruggeri,Atalanta,22.0,it ITA,WB,22-070,88,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.1,2,0,38,48,79.2,5,36,4,0,0,0,0,1,0,3,0,0,0,0,1,1,0,100.0
1,15,Nicolò Zaniolo,Atalanta,10.0,it ITA,FW,25-079,21,0,0,0,0,0,0,0,0,10,1,0,1,0.0,0.0,0.0,0,0,4,6,66.7,0,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0.0
1,15,Raoul Bellanova,Atalanta,16.0,it ITA,WB,24-125,21,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,15,Sead Kolašinac,Atalanta,23.0,ba BIH,"CB,WB",31-091,90,0,0,0,0,0,0,0,0,68,4,0,0,0.0,0.0,0.0,0,0,55,60,91.7,4,50,0,0,0,0,1,2,0,0,3,0,0,0,4,2,2,50.0
1,15,Éderson,Atalanta,13.0,br BRA,CM,25-074,90,0,0,0,0,1,0,1,0,58,1,0,0,0.0,0.0,0.0,3,0,44,52,84.6,5,48,1,5,2,0,2,4,0,1,0,1,0,0,3,1,0,100.0
1,15,Ben White,Arsenal,4.0,eng ENG,RB,26-347,90,0,0,0,0,0,0,0,0,50,1,1,0,0.0,0.0,0.0,1,0,30,44,68.2,2,22,0,1,0,0,1,0,0,1,0,0,0,0,3,1,0,100.0
1,15,Bukayo Saka,Arsenal,7.0,eng ENG,RW,23-014,72,0,0,0,0,2,1,0,0,27,0,0,1,0.1,0.1,0.0,4,0,18,21,85.7,3,14,0,1,0,0,1,1,0,1,0,0,0,0,7,0,1,0.0
1,15,David Raya,Arsenal,22.0,es ESP,GK,29-004,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,27,44,61.4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,15,Declan Rice,Arsenal,41.0,eng ENG,LM,25-249,90,0,0,0,0,0,0,0,0,55,2,1,2,0.0,0.0,0.0,1,0,43,48,89.6,4,25,0,0,0,0,0,0,0,2,2,0,0,0,4,2,1,66.7
1,15,Gabriel Jesus,Arsenal,9.0,br BRA,FW,27-169,57,0,0,0,0,0,0,0,0,31,1,1,2,0.0,0.0,0.2,1,0,14,16,87.5,1,16,0,1,0,0,1,0,3,0,1,0,0,0,2,1,2,33.3
1,15,Gabriel Magalhães,Arsenal,6.0,br BRA,CB,26-275,90,0,0,0,0,0,0,0,0,74,0,1,0,0.0,0.0,0.0,0,0,62,67,92.5,1,43,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,83.3
1,15,Gabriel Martinelli,Arsenal,11.0,br BRA,LW,23-093,90,0,0,0,0,2,0,0,0,24,0,0,0,0.6,0.6,0.0,0,0,14,20,70.0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
1,15,Jorginho,Arsenal,20.0,it ITA,CM,32-274,33,0,0,0,0,0,0,0,0,25,1,2,0,0.0,0.0,0.0,0,0,18,22,81.8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
1,15,Jurriën Timber,Arsenal,12.0,nl NED,LB,23-094,72,0,0,0,0,0,0,0,0,45,0,0,1,0.0,0.0,0.0,0,0,35,38,92.1,1,22,0,2,2,0,1,2,0,0,0,0,0,0,1,0,0,
1,15,Kai Havertz,Arsenal,29.0,de GER,RM,25-100,90,0,0,0,0,1,0,0,0,34,0,0,1,0.1,0.1,0.0,1,0,20,25,80.0,2,18,0,1,0,0,3,2,0,0,0,0,0,0,2,2,4,33.3
1,15,Leandro Trossard,Arsenal,19.0,be BEL,FW,29-290,33,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,13,18,72.2,1,14,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
1,15,Raheem Sterling,Arsenal,30.0,eng ENG,RW,29-286,18,0,0,0,0,0,0,0,0,12,2,0,0,0.0,0.0,0.5,1,0,5,7,71.4,1,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0
1,15,Riccardo Calafiori,Arsenal,33.0,it ITA,LB,22-123,18,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,13,13,100.0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,
1,15,Thomas Partey,Arsenal,5.0,gh GHA,CM,31-098,57,0,0,0,0,1,1,0,0,39,1,0,0,0.1,0.1,0.0,1,0,27,34,79.4,1,20,0,0,0,0,1,0,0,0,1,0,1,0,4,1,1,50.0
1,15,William Saliba,Arsenal,2.0,fr FRA,CB,23-179,90,0,0,0,0,0,0,0,0,54,2,0,1,0.0,0.0,0.0,0,0,44,48,91.7,0,23,1,0,0,0,1,1,0,0,2,0,0,0,5,0,0,
1,16,Abdallah Sima,Brest,17.0,sn SEN,LW,23-094,84,1,0,0,0,2,1,1,0,39,1,0,0,0.3,0.3,0.0,2,1,16,30,53.3,2,28,2,2,0,0,3,2,0,2,0,0,0,0,4,7,2,77.8
1,16,Brendan Chardonnet,Brest,5.0,fr FRA,CB,29-272,90,0,0,0,0,1,0,0,0,52,2,1,1,0.0,0.0,0.0,0,0,31,43,72.1,1,30,0,0,0,0,0,2,0,0,1,0,0,0,2,6,3,66.7
1,16,Edimilson Fernandes,Brest,6.0,ch SUI,CM,28-157,71,0,0,0,0,1,0,0,0,27,0,0,1,0.0,0.0,0.0,0,0,20,22,90.9,2,17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
1,16,Hugo Magnetti,Brest,8.0,fr FRA,"LM,CM",26-112,90,1,0,0,0,3,1,0,0,41,2,2,0,0.1,0.1,0.0,2,0,26,32,81.3,4,24,0,1,0,0,1,4,0,1,2,0,0,0,3,0,2,0.0
1,16,Jonas Martin,Brest,28.0,fr FRA,LM,34-163,20,0,0,0,0,2,2,0,0,16,0,0,0,0.8,0.8,0.0,4,0,12,13,92.3,4,14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0.0
1,16,Jordan Amavi,Brest,23.0,fr FRA,LB,30-194,83,0,0,0,0,0,0,0,0,64,1,0,0,0.0,0.0,0.0,1,1,36,58,62.1,2,33,1,0,0,0,1,4,0,2,1,0,0,0,1,1,0,100.0
1,16,Kamory Doumbia,Brest,9.0,ml MLI,RM,21-214,19,0,0,0,0,2,1,0,0,10,0,0,0,0.9,0.9,0.0,0,0,6,8,75.0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0
1,16,Kenny Lala,Brest,7.0,mg MAD,RB,32-352,90,0,0,0,0,1,0,0,0,59,0,0,0,0.0,0.0,0.0,3,1,37,55,67.3,1,36,1,1,1,0,0,1,0,5,0,0,0,0,7,2,0,100.0
1,16,Ludovic Ajorque,Brest,19.0,fr FRA,FW,30-207,90,0,1,0,0,1,0,1,0,27,1,0,0,0.1,0.1,1.0,7,1,18,24,75.0,1,13,0,1,1,0,2,3,0,3,0,0,0,0,1,8,8,50.0
1,16,Mahdi Camara,Brest,45.0,fr FRA,RM,26-081,70,0,0,0,0,0,0,1,0,32,1,0,1,0.0,0.0,0.1,2,0,23,27,85.2,4,21,1,1,1,0,5,2,0,1,0,0,0,0,2,1,1,50.0
1,16,Marco Bizot,Brest,40.0,nl NED,GK,33-193,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,25,32,78.1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,16,Massadio Haïdara,Brest,22.0,ml MLI,LB,31-292,7,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.0,0,0,9,9,100.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,16,Mathias Pereira Lage,Brest,26.0,pt POR,LW,27-294,6,0,0,0,0,1,0,0,0,8,0,0,0,0.0,0.0,0.5,1,0,3,6,50.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0
1,16,Romain Del Castillo,Brest,10.0,fr FRA,RW,28-174,29,0,0,0,0,0,0,0,0,21,2,0,0,0.0,0.0,0.1,2,0,10,14,71.4,3,13,1,0,0,0,0,1,0,2,0,0,0,0,2,0,0,
1,16,Romain Faivre,Brest,21.0,fr FRA,RW,26-067,61,0,0,0,0,0,0,0,0,28,0,1,0,0.0,0.0,0.0,1,0,15,21,71.4,2,20,3,6,2,0,0,2,0,5,0,0,0,0,5,0,0,
1,16,Soumaïla Coulibaly,Brest,44.0,fr FRA,CB,20-341,90,0,0,0,0,0,0,0,0,43,1,1,1,0.0,0.0,0.0,1,0,31,35,88.6,1,23,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.0
1,16,Amady Camara,Sturm Graz,36.0,ml MLI,FW,19-114,13,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
1,16,Dimitri Lavalée,Sturm Graz,24.0,be BEL,"CB,LB",27-250,87,0,0,0,0,0,0,2,1,51,1,0,1,0.0,0.0,0.0,0,0,34,39,87.2,4,27,0,0,0,1,3,0,0,0,1,0,0,0,3,3,4,42.9
1,16,Emanuel Aiwum,Sturm Graz,47.0,at AUT,CB,23-269,90,0,0,0,0,0,0,0,0,44,1,0,2,0.0,0.0,0.0,1,0,25,32,78.1,2,25,0,0,0,0,1,3,0,0,1,0,0,0,4,3,3,50.0
1,16,Erencan Yardimci,Sturm Graz,9.0,tr TUR,FW,22-228,13,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,3,7,42.9,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,5,1,83.3
1,16,Gregory Wüthrich,Sturm Graz,5.0,ch SUI,CB,29-290,9,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,16,Jon Gorenc Stanković,Sturm Graz,4.0,si SVN,"DM,CB",28-249,90,0,0,0,0,0,0,1,0,64,2,2,1,0.0,0.0,0.0,1,0,29,47,61.7,0,29,0,1,0,0,2,1,0,0,2,0,0,0,7,6,5,54.5
1,16,Jusuf Gazibegović,Sturm Graz,22.0,ba BIH,"LB,RB",24-192,90,0,0,0,0,0,0,1,0,43,1,1,0,0.0,0.0,0.2,4,0,26,36,72.2,5,25,0,0,0,0,3,1,0,6,0,0,0,0,4,1,2,33.3
1,16,Kjell Scherpen,Sturm Graz,1.0,nl NED,GK,24-240,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,17,21,81.0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
1,16,Lovro Zvonarek,Sturm Graz,14.0,hr CRO,AM,19-134,31,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.1,2,0,7,9,77.8,2,11,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,
1,16,Malick Yalcouye,Sturm Graz,8.0,ci CIV,RM,18-306,45,0,0,0,0,1,0,0,0,28,1,0,1,0.1,0.1,0.0,0,0,15,20,75.0,1,19,3,4,1,0,1,2,0,0,1,0,0,0,3,1,0,100.0
1,16,Max Johnston,Sturm Graz,2.0,sct SCO,RB,20-268,81,0,0,0,0,0,0,1,0,36,0,0,1,0.0,0.0,0.0,0,0,17,29,58.6,3,16,1,0,0,0,1,0,0,3,0,0,0,0,1,1,4,20.0
1,16,Mika Biereth,Sturm Graz,18.0,dk DEN,FW,21-224,77,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,0,7,1,1,1,0,3,1,2,0,0,0,0,0,3,0,2,0.0
